acn,ATCEquipment/NavFacility/Buildings,Aircraft,Airport,AirspaceStructure,ChartOrPublication,CompanyPolicy,Environment-NonWeatherRelated,Equipment/Tooling,HumanFactors,Incorrect/NotInstalled/UnavailablePart,LogbookEntry,MEL,Manuals,None,Procedure,SoftwareandAutomation,Staffing,Weather
2002361,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2002420,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2002446,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2002454,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2002487,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2002540,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2002571,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2002597,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002604,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2002608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2002609,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2002625,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2002763,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2002792,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2002793,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2002796,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2002801,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002803,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002808,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2002820,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2002849,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2002863,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2002959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2002981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2002983,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2002990,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2002993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2002996,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2003001,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0
2003005,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2003008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003009,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2003018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2003044,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2003139,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2003184,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2003197,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2003215,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2003223,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2003270,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2003295,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2003306,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2003314,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
2003341,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
2003395,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
2003397,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2003399,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2003406,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2003451,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003452,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2003464,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2003550,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003557,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2003575,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003627,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
2003641,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2003684,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2003750,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2003767,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2003803,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003890,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2003894,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2003909,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2003998,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2004005,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2004034,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2004052,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2004063,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2004074,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004083,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2004090,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2004094,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
2004095,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004133,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2004135,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004137,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2004140,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2004157,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2004160,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2004169,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2004177,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2004197,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2004199,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2004202,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2004207,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2004232,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2004297,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2004298,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2004302,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004309,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2004348,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2004419,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2004426,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2004458,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2004576,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004586,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2004594,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2004605,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2004607,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004634,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004644,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2004662,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2004670,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004675,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2004683,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2004688,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2004737,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2004788,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004855,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2004903,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2004945,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2005012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2005086,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2005177,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2005181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005186,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2005208,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2005226,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2005229,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2005236,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
2005244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2005260,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2005273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2005274,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2005343,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005345,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2005348,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005352,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2005354,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2005394,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2005456,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2005520,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
2005532,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2005544,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2005579,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
2005583,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2005591,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2005606,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2005609,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2005674,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005749,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2005767,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005776,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2005804,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005812,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2005826,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2005830,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005873,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2005877,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2005893,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2005899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2005941,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2005960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005963,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2006007,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2006053,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006084,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2006098,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2006100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2006107,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2006115,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2006118,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2006136,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2006143,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2006189,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2006199,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
2006202,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006270,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2006287,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2006293,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2006311,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2006314,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2006339,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006390,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2006411,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006449,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2006462,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2006475,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2006478,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2006497,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2006500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006539,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2006585,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2006592,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2006608,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2006619,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2006621,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2006648,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2006649,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
2006676,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2006680,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006695,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2006703,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2006760,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006812,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006833,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2006848,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006883,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2006896,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2006905,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2007042,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2007066,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007069,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2007086,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2007169,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2007189,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2007198,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2007199,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2007208,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0
2007225,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2007226,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2007234,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
2007251,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2007253,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2007295,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2007316,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007368,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2007371,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2007372,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2007393,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2007434,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007436,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2007442,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2007457,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2007480,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2007491,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2007494,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2007504,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2007512,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007590,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2007637,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2007673,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2007677,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
2007712,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2007743,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2007800,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007847,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2007859,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2007887,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2007897,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2007915,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2007916,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2007932,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2007936,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2007940,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2007944,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2007967,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2007969,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2007973,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2007980,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2007983,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2007990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2008059,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0
2008078,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008088,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2008104,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2008133,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008187,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2008207,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008212,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
2008213,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2008216,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2008232,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
2008256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2008298,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
2008302,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008352,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2008388,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2008389,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2008409,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2008411,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2008418,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2008421,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2008429,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2008451,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2008601,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2008610,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008612,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2008693,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2008695,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2008707,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0
2008708,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2008709,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2008711,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2008726,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008727,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2008729,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008737,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2008742,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2008745,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2008747,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008762,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2008765,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2008766,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1
2008783,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2008785,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2008891,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2008917,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2008922,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2008930,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2008995,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2008999,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2009013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2009015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2009028,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2009029,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009034,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2009046,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2009072,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2009086,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2009096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009152,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2009162,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2009163,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009164,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2009186,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2009196,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009204,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2009215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009230,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2009237,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2009296,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2009299,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2009309,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2009314,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2009315,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2009324,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2009325,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2009327,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009328,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009352,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2009360,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2009365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2009366,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009386,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
2009412,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2009419,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2009474,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2009503,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2009506,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2009519,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
